F,Altitude,Country,Fragmentation_Devices,Fragmentation_Devices_Type,Fragmentation_Devices_Weight,Fragmentation_Devices_Weight_Tons,High_Explosives,High_Explosives_Type,High_Explosives_Weight,High_Explosives_Weight_Tons,Incendiary_Devices,Incendiary_Devices_Type,Incendiary_Devices_Weight,Incendiary_Devices_Weight_Tons,Mission_Date,Mission_ID,Takeoff_Base,Takeoff_Latitude,Takeoff_Location,Takeoff_Longitude,Target_City,Target_Country,Target_Latitude,Target_Longitude,Theater_of_Operations,Total_Weight,Total_Weight_Tons
B25,,USA,30,30 LB FRAG,,900,,,,0,,,,0,12/17/1942,135725,HENYANG,26.905278,CHINA,112.627778,LINGLING,CHINA,26.221876,111.631047,CBI,900,0.45
A36,,USA,,,,,35,500 LB GP (GP-M43/M64),,8.75,,,,,6/13/1944,135909,ROME CIAMPINO AIRFIELD,41.799444,ITALY,12.597222,46 20 N 009 40 E,ITALY,46.33,9.67,MTO,,8.75
PV-1 VENTURA,,NEW ZEALAND,,,,0,20,500 LB GP (GP-M43/M64),10000,5,10,500 LB INCENDIARY,5000,2.5,6/13/1944,135915,BOUGAINVILLE ISLAND,-6.244444,SOLOMON ISLANDS,155.383889,KABANGA BAY - CAPE GAZELLE AREA,,-4.4,152.4,PTO,15000,7.5
A36,,USA,,,,,16,500 LB GP (GP-M43/M64),,4,,,,,6/13/1944,135917,ROME CIAMPINO AIRFIELD,41.799444,ITALY,12.597222,ARCIDOSSO,ITALY,42.87,11.53,MTO,,4
B24,,USA,,,,0,,,27000,13.5,,,,0,12/20/1942,136128,CHAKULIA,22.466803,INDIA,86.7107,RANGOON,BURMA,16.769211,96.158739,CBI,27000,13.5
B24,,USA,,,,0,,,8100,4.05,,,,0,12/20/1942,136129,CHAKULIA,22.466803,INDIA,86.7107,MINGALADON,BURMA,16.907305,96.133222,CBI,8100,4.05
B25,,USA,,,,0,,,18000,9,,,,0,12/21/1942,136152,CHAKULIA,22.466803,INDIA,86.7107,MYOHAUNG JUNCTION,BURMA,21.933333,96.0833333,CBI,18000,9
LIB,60,GREAT BRITAIN,,,,0,0,1000 LB GP (GP-M44/M65),,,,,,0,12/22/1942,136163,SHANDUR/LG 159,31.86666667,EGYPT,24.41805556,MAHDIA MY 30 MI SOUTH OF SOUSSE,TUNISIA,35.5,11.07,MTO,,3
B24,0,USA,,,,0,5,1000 LB GP (GP-M44/M65),,2.5,,,,0,12/23/1942,136187,ABU SUEIR,30.572664,EGYPT,32.095342,TARANTO,ITALY,40.47,17.23,MTO,,2.5
P40,1,USA,,,,0,2,250 LB GP (GP-M57),1100,0.55,,,,0,11/24/1942,136191,KUNMING,24.992222,CHINA,102.743333,LUNGLING,CHINA,24.5833,98.6833,CBI,1100,0.55
B25,,USA,40,30 LB FRAG,1200,0.6,,,,0,40,110 LB  INCENDIARY,4400,2.2,11/24/1942,136529,KUNMING,24.992222,CHINA,102.743333,TENGCHUNG,CHINA,24.5,101.5,CBI,5600,2.8
B25,,USA,10,30 LB FRAG,300,0.15,,,,0,12,110 LB  INCENDIARY,1320,0.66,2/8/1943,136579,KUNMING,24.992222,CHINA,102.743333,MENGMAO,FORMOSA AND RYUKYU ISLANDS,24.013461,97.94275,CBI,1620,0.81
B24,185,USA,,,,0,72,500 LB GP (GP-M43/M64),,18,,,,0,12/28/1942,136583,ABU SUEIR,30.572664,EGYPT,32.095342,SOUSSE,TUNISIA,35.83,10.6,MTO,,18
B24,0,USA,,,,0,,,,0,,,,0,12/28/1942,136597,FAYID (LG-211),30.31666667,EGYPT,32.3,SOUSSE,TUNISIA,35.83,10.6,MTO,,20
B24,,USA,,,,0,,,18000,9,,,,0,12/28/1942,136598,GAYA,24.74444,INDIA,84.951111,BANKOK,THAILAND OR SIAM,13.7088,100.552,CBI,18000,9
B24,,USA,,,,0,,,15000,7.5,,,,0,12/28/1942,136599,GAYA,24.74444,INDIA,84.951111,AYUTHIA,BURMA,14.355,100.565,CBI,15000,7.5
B24,,USA,,,,0,,,3000,1.5,,,,0,12/28/1942,136600,GAYA,24.74444,INDIA,84.951111,DON MUANG,THAILAND OR SIAM,13.907384,100.59625,CBI,3000,1.5
LIB,60,GREAT BRITAIN,,,,0,0,1000 LB GP (GP-M44/M65),,,,,,0,12/30/1942,136928,SHANDUR/LG 159,31.86666667,EGYPT,24.41805556,SFAX,TUNISIA,34.72,10.69,MTO,,18
B25,,USA,,,,0,,,9000,4.5,,,,0,12/30/1942,136954,CHAKULIA,22.466803,INDIA,86.7107,SHWEBO,BURMA,22.58333333,95.66666667,CBI,9000,4.5
B25,1,USA,,,0,0,,250 LB GP (GP-M57),15400,7.7,,,0,0,10/25/1942,136999,KUNMING,24.992222,CHINA,102.743333,SHWEBO AIRDROME,BURMA,22.58333333,95.66666667,CBI,15400,7.7
A36,,USA,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,6/14/1944,137021,ROME CIAMPINO AIRFIELD,41.799444,ITALY,12.597222,SAN QUIRICO,ITALY,43.05,11.62,MTO,,2
B24,0,USA,,,,0,,,,0,,,,0,1/1/1943,137327,FAYID (LG-211),30.31666667,EGYPT,32.3,TUNIS,TUNISIA,37,8.95,MTO,,32
B24,200,USA,,,,0,144,500 LB GP (GP-M43/M64),,36,,,,0,1/2/1943,137335,ABU SUEIR,30.572664,EGYPT,32.095342,KASTELLI,CRETE,35.2,25.33,MTO,,36
B25,,USA,,,,0,,,18000,9,,,,0,1/2/1943,137378,CHAKULIA,22.466803,INDIA,86.7107,MONYWA,BURMA,22.116667,95.133333,CBI,18000,9
B24,,USA,,,,0,54,500 LB GP (GP-M43/M64),27000,13.5,,,,0,1/4/1943,137732,GAYA,24.74444,INDIA,84.951111,MANDALAY,BURMA,21.977222,96.085833,CBI,27000,13.5
LIB,20,GREAT BRITAIN,,,,0,0,1000 LB GP (GP-M44/M65),,,,,,0,1/5/1943,137757,SHANDUR/LG 159,31.86666667,EGYPT,24.41805556,SFAX,TUNISIA,35.83,10.6,MTO,,12
LIB,20,GREAT BRITAIN,,,,0,0,1000 LB GP (GP-M44/M65),,,,,,0,1/5/1943,137758,SHANDUR/LG 159,31.86666667,EGYPT,24.41805556,TUNIS,TUNISIA,36.8,10.18,MTO,,6
B24,0,USA,,,,0,,0,,0,,,,0,1/7/1943,138152,ABU SUEIR,30.572664,EGYPT,32.095342,PALERMO,ITALY,38.13,13.36,MTO,,0
B24,,USA,,,,0,,,12000,6,,,,0,1/7/1943,138155,GAYA,24.74444,INDIA,84.951111,MOULMEIN,BURMA,16.491389,97.625556,CBI,12000,6
B24,0,USA,,,,0,15,1000 LB GP (GP-M44/M65),,7.5,,,,0,1/8/1943,138163,ABU SUEIR,30.572664,EGYPT,32.095342,BIZERTE,TUNISIA,37.3,9.85,MTO,,7.5
LIB,100,GREAT BRITAIN,,,,0,0,500 LB GP (GP-M43/M64),,,,,,0,1/8/1943,138179,SHANDUR/LG 159,31.86666667,LIBYA,24.41805556,MELLAMA AERODROME,LIBYA,32.9,132.07,MTO,,2
LIB,100,GREAT BRITAIN,,,,0,0,500 LB GP (GP-M43/M64),,,,,,0,1/8/1943,138180,SHANDUR/LG 159,31.86666667,LIBYA,24.41805556,TRIPOLI RD JNCTN,LIBYA,32.88,13.23,MTO,,15
B24,0,USA,,,,0,,,,0,,,,0,1/8/1943,138508,FAYID (LG-211),30.31666667,EGYPT,32.3,BIZERTE,TUNISIA,37.3,9.85,MTO,,17.5
LIB,100,GREAT BRITAIN,,,,0,0,500 LB GP (GP-M43/M64),,,,,,0,1/10/1943,138554,SHANDUR/LG 159,30.18333333,EGYPT,32.53333333,MISRATE AREA,LIBYA,32.88,13.18,MTO,,3
LIB,,GREAT BRITAIN,,,,0,0,500 LB GP (GP-M43/M64),,,,,,0,1/11/1943,138576,SHANDUR/LG 159,31.86666667,LIBYA,24.41805556,MISRATE AREA,LIBYA,35.65,14.27,MTO,,2
B24,0,USA,,,,0,,,,0,,,,0,1/12/1943,138591,FAYID (LG-211),30.31666667,EGYPT,32.3,SUDA BAY,CRETE,35.49,24.07,MTO,,0
LIB,120,GREAT BRITAIN,,,,0,0,500 LB GP (GP-M43/M64),,,,,,0,1/13/1943,138593,SHANDUR/LG 159,30.18333333,EGYPT,32.53333333,MISRATE AREA,LIBYA,35.65,14.27,MTO,,3
LIB,120,GREAT BRITAIN,,,,0,0,500 LB GP (GP-M43/M64),,,,,,0,1/13/1943,138594,SHANDUR/LG 159,30.18333333,EGYPT,32.53333333,TRIPOLI RD JNCTN Q35/36,LIBYA,32.37,15.13,MTO,,12
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,6/14/1944,138608,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,NIS RR & LOCOMOTIVE SHEDS,,43.32,21.9,,,74
A36,,USA,,,,,21,500 LB GP (GP-M43/M64),,5.25,,,,,6/15/1944,138650,ROME CIAMPINO AIRFIELD,41.799444,ITALY,12.597222,43 20 N 010 20 E,ITALY,43.33,10.33,MTO,,5.25
A36,,USA,,,,,13,500 LB GP (GP-M43/M64),,3.25,,,,,6/15/1944,138656,ROME CIAMPINO AIRFIELD,41.799444,ITALY,12.597222,44 00 N 009 20 E,ITALY,44,9.33,MTO,,3.25
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,12/27/1944,138858,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,PIAVE-SUSEGANA RR BRIDGE,GREECE,45.53,12.75,MTO,,78.825
LIB,130,GREAT BRITAIN,,,,0,0,1000 LB GP (GP-M44/M65),,,,,,0,1/14/1943,138956,SHANDUR/LG 159,31.86666667,LIBYA,24.41805556,MISRATE AREA,LIBYA,32.37,15.13,MTO,,3
LIB,130,GREAT BRITAIN,,,,0,0,1000 LB GP (GP-M44/M65),,,,,,0,1/14/1943,138957,SHANDUR/LG 159,31.86666667,LIBYA,24.41805556,TRIPOLI RD JNCTN Q35/36,LIBYA,32.88,13.18,MTO,,8
B25,95,USA,,,,0,,250 LB GP (GP-M57),,5.875,,,,0,1/14/1943,138959,TMED EL CHEL,30.701947,LIBYA,12.483989,"""MT 45MI SE OF BERI ULID, LIBYA""",LIBYA,31.45,15.26,MTO,,5.875
B25,,USA,60,30 LB FRAG,1800,0.9,,,,0,72,110 LB  INCENDIARY,7920,3.96,10/29/1942,139331,KUNMING,24.992222,CHINA,102.743333,LASHIO,BURMA,22.90164,95.678936,CBI,9720,4.86
B25,110,USA,,,,0,,250 LB GP (GP-M57),,9,,,,0,1/19/1943,139400,TMED EL CHEL,30.701947,LIBYA,12.483989,CASTEL BENITO L7516,LIBYA,32.67,13.16,MTO,,9
B24,,USA,,,,0,,,18000,9,,,,0,1/19/1943,139715,GAYA,24.74444,INDIA,84.951111,THAZI,BURMA,20.85,96.05,CBI,18000,9
B24,235,USA,,,,0,45,1000 LB GP (GP-M44/M65),,22.5,,,,0,1/20/1943,139718,ABU SUEIR,30.572664,EGYPT,32.095342,TRIPOLI,LIBYA,32.92,13.08,MTO,,22.5
B25,85,USA,,,,0,,250 LB GP (GP-M57),,12,,,,0,1/20/1943,139721,TMED EL CHEL,30.701947,LIBYA,12.483989,ROAD FROM SORMAN TO ZANIA,LIBYA,32.75,12.67,MTO,,12
B25,80,USA,,,,0,,250 LB GP (GP-M57),,8.875,,,,0,1/20/1943,139722,TMED EL CHEL,30.701947,LIBYA,12.483989,"""ROAD EAST OF MEDININ, TUNISIA""",LIBYA,32.76,12.64,MTO,,8.875
B24,0,USA,,,,0,,,,0,,,,0,1/20/1943,139740,FAYID (LG-211),30.31666667,EGYPT,32.3,TRIPOLI,LIBYA,32.92,13.08,MTO,,16
A36,,USA,,,,,46,500 LB GP (GP-M43/M64),,11.5,,,,,6/16/1944,139847,ROME CIAMPINO AIRFIELD,41.799444,ITALY,12.597222,43 00 N 010 40 E,ITALY,43,10.67,MTO,,11.5
A36,,USA,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,6/16/1944,139869,ROME CIAMPINO AIRFIELD,41.799444,ITALY,12.597222,PONTEGINORI,ITALY,43.33,10.75,MTO,,2
B24,0,USA,,,,0,,,,0,,,,0,1/23/1943,140097,FAYID (LG-211),30.31666667,EGYPT,32.3,PALERMO,ITALY,38.13,13.36,MTO,,12.5
B24,0,USA,,,,0,,0,,0,,,,0,1/23/1943,140098,ABU SUEIR,30.572664,EGYPT,32.095342,NAPLES,ITALY,40.84,14.28,MTO,,0
B25,80,USA,,,,0,,250 LB GP (GP-M57),,7,,,,0,1/24/1943,140415,TMED EL CHEL,30.701947,LIBYA,12.483989,LG WEST OF MEDENINE AND PP,TUNISIA,33.35,10.51,MTO,,7
B25,,USA,,,,0,,,18000,9,,,,0,1/26/1943,140463,CHAKULIA,22.466803,INDIA,86.7107,MANDALAY,BURMA,21.977222,96.085833,CBI,18000,9
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,12/28/1944,140536,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,CASARSA RR BRIDGE,,45.95,12.87,,,86.75
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,6/16/1944,140639,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,PORTA FERRRAJA [PORTO FERRAIO],,42.82,10.37,,,36.75
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,6/16/1944,140641,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,TIMISOARA M/Y,,45.75,21.23,,,50.5
B24,,USA,,,,,,,,,,,,,2/1/1943,141235,GAYA,24.74444,INDIA,84.951111,PORT BLAIR,ANDAMAN ISLANDS,11.684045,92.735339,CBI,,
B24,0,USA,,,,0,54,500 LB GP (GP-M43/M64),,13.5,,,,0,2/3/1943,141263,ABU SUEIR,30.572664,EGYPT,32.095342,MESSINA,ITALY,38.19,15.57,MTO,,13.5
B24,0,USA,,,,0,,,,0,,,,0,2/8/1943,141955,FAYID (LG-211),30.31666667,EGYPT,32.3,MESSINA,ITALY,38.19,15.57,MTO,,30
B25,105,USA,,,,0,93,300 LB GP (GP-31),,13.95,,,,0,2/9/1943,141961,GAMBUT MAIN,31.86805556,LIBYA,24.48472222,HERAKLION,CRETE,35.34,25.17,MTO,,13.95
B25,,USA,,,,0,,,19440,9.72,,,,0,2/9/1943,141971,CHAKULIA,22.466803,INDIA,86.7107,THAZI,BURMA,20.85,96.05,CBI,19440,9.72
B24,235,USA,,,,0,45,1000 LB GP (GP-M44/M65),,22.5,,,,0,2/10/1943,141972,GAMBUT MAIN,31.86805556,LIBYA,24.48472222,PALERMO,ITALY,38.13,13.36,MTO,,22.5
P40,,USA,,,,0,8,100 LB GP (GP-M30),,0.4,,,,0,8/28/1942,141973,KUNMING,24.992222,CHINA,102.743333,SALWEEN RIVER?,BURMA,24.151712,98.875415,CBI,800,0.4
P40,,USA,,,,0,4,100 LB GP (GP-M30),,0.2,,,,0,1/15/1943,141974,KUNMING,24.992222,CHINA,102.743333,BHAMO,BURMA,24.25,97.23333333,CBI,400,0.2
B24,0,USA,,,,0,,,,0,,,,0,2/13/1943,142371,FAYID (LG-211),30.31666667,EGYPT,32.3,NAPLES,ITALY,40.84,14.28,MTO,,31.5
B25,,USA,,,,0,,,2400,1.2,,,,0,2/13/1943,142372,CHAKULIA,22.466803,INDIA,86.7107,WETLET,BURMA,22.333333,95.75,CBI,2400,1.2
B25,,USA,,,,0,,,2400,1.2,,,,0,2/13/1943,142373,CHAKULIA,22.466803,INDIA,86.7107,PAUK KAN,BURMA,21.1,95.9333333,CBI,2400,1.2
PV-1 VENTURA,,NEW ZEALAND,,,,0,84,500 LB GP (GP-M43/M64),42000,21,,,,0,6/19/1944,142694,BOUGAINVILLE ISLAND,-6.244444,SOLOMON ISLANDS,155.383889,NUMA NUMA,SOLOMON ISLANDS,-5.866666667,155.2333333,PTO,42000,21
B25,0,USA,,,,0,176.7272727,UNK CODE 20 110 LB EXPLOSIVE,,9.72,,,,0,2/15/1943,142727,GAMBUT MAIN,31.86805556,LIBYA,24.48472222,MARETH LINE,TUNISIA,33.63,10.18,MTO,,9.72
B24,220,USA,,,,0,25,1000 LB GP (GP-M44/M65),,12.5,,,,0,2/15/1943,142732,GAMBUT MAIN,31.86805556,LIBYA,24.48472222,NAPLES,ITALY,40.84,14.28,MTO,,12.5
B25,,USA,,,,0,,,12000,6,,,,0,2/18/1943,143174,CHAKULIA,22.466803,INDIA,86.7107,SAGAING,BURMA,21.88333333,95.98333333,CBI,12000,6
B25,,USA,,,,0,,,19200,9.6,,,,0,2/19/1943,143503,ONDAL (CAMP MOIRE),23.593889,INDIA,87.224444,SAGAING,BURMA,21.88333333,95.98333333,CBI,19200,9.6
B24,180,USA,,,,0,35,1000 LB GP (GP-M44/M65),,17.5,,,,0,2/20/1943,143507,GAMBUT MAIN,31.86805556,LIBYA,24.48472222,CROTONE,ITALY,39.09,17.13,MTO,,17.5
B24,,USA,,,,0,,,48000,24,,,,0,2/20/1943,143545,GAYA,24.74444,INDIA,84.951111,GOKTEIK VIADUCT,BURMA,22.343056,96.859722,CBI,48000,24
B25,0,USA,,,,0,52,500 LB GP (GP-M43/M64),,13,,,,0,2/22/1943,143560,CASTEL BENITO,32.669444,LIBYA,13.156667,GABES WEST,TUNISIA,33.85,10.12,MTO,,13
B25,,USA,,,,0,,,2500,1.25,,,,0,2/24/1943,143991,ONDAL (CAMP MOIRE),23.593889,INDIA,87.224444,PAUK KAN,BURMA,21.1,95.9333333,CBI,2500,1.25
A36,,USA,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,6/20/1944,144232,ROME CIAMPINO AIRFIELD,41.799444,ITALY,12.597222,SAN GIOVANNI,ITALY,38.22,15.22,MTO,,2
B24,,USA,,,,0,,,57000,28.5,,,,0,2/25/1943,144329,GAYA,24.74444,INDIA,84.951111,MYITNGE BRIDGE,BURMA,21.876687,95.996137,CBI,57000,28.5
B24,,USA,,,,0,,,18000,9,,,,0,2/27/1943,144762,GAYA,24.74444,INDIA,84.951111,GULF OF MARTABAN,BURMA,16.63333333,96.86666667,CBI,18000,9
B25,0,USA,,,,0,211.2727273,UNK CODE 20 110 LB EXPLOSIVE,,11.62,,,,0,2/28/1943,144763,CASTEL BENITO,32.669444,LIBYA,13.156667,ARRAM,TUNISIA,33.59,10.31,MTO,,11.62
B25,,USA,72,30 LB FRAG,2160,1.08,72,100 LB GP (GP-M30),7200,3.6,,,0,0,9/27/1942,144765,KUNMING,24.992222,CHINA,102.743333,MANGSHIH,FORMOSA AND RYUKYU ISLANDS,24.433728,98.588649,CBI,9360,4.68
P40,,USA,,,0,0,2,500 LB GP (GP-M43/M64),1000,0.5,,,0,0,2/10/1943,144769,HENYANG,26.905278,CHINA,112.627778,SAMENG,CHINA,26.25,117.6167,CBI,1000,0.5
B25,0,USA,,,,0,98,300 LB GP (GP-31),,14.7,,,,0,3/1/1943,144795,CASTEL BENITO,32.669444,LIBYA,13.156667,MATEUR,TUNISIA,37.02,9.67,MTO,,14.7
B24,225,USA,,,,0,24,1000 LB GP (GP-M44/M65),,12,,,,0,3/1/1943,144796,SOLUCH,32.096944,LIBYA,20.269444,SIDERNO MARINA,ITALY,38.27,16.3,MTO,,12
B25,0,USA,,,,0,,250 LB GP (GP-M57),,11,,,,0,3/1/1943,145107,CASTEL BENITO,32.669444,LIBYA,13.156667,LA HENCHA,TUNISIA,35.23,10.75,MTO,,11
B25,0,USA,,,,0,136,300 LB GP (GP-31),,20.4,,,,0,3/2/1943,145155,EL ASSA,32.827131,LIBYA,11.621143,SIDI NSIR (SIDI AN NASIR),TUNISIA,36.68,9.57,MTO,,20.4
B25,,USA,,,,0,,,28800,14.4,,,,0,3/2/1943,145179,DINJAN,27.537778,INDIA,95.269444,MYITKYINA,BURMA,25.383611,97.351667,CBI,28800,14.4
B25,0,USA,,,,0,144,300 LB GP (GP-31),,21.6,,,,0,3/3/1943,145184,EL ASSA,32.827131,LIBYA,11.621143,BEDJA,TUNISIA,36.73,9.18,MTO,,21.6
B25,0,USA,,,,0,143,250 LB GP (GP-M57),,17.875,,,,0,3/3/1943,145185,EL ASSA,32.827131,LIBYA,11.621143,BOU ARADA,TUNISIA,36.35,9.62,MTO,,17.875
B25,,USA,72,30 LB FRAG,2160,1.08,,,,0,72,110 LB  INCENDIARY,7920,3.96,8/28/1942,145512,KUNMING,24.992222,CHINA,102.743333,LAMENG,CHINA,24.733333,98.916667,CBI,10080,5.04
B25,0,USA,,,,0,94,300 LB GP (GP-31),,14.1,,,,0,3/4/1943,145567,EL ASSA,32.827131,LIBYA,11.621143,MATEUR,TUNISIA,37.02,9.67,MTO,,14.1
B24,,USA,,,,0,,,18000,9,,,,0,3/6/1943,145979,GAYA,24.74444,INDIA,84.951111,RANGOON RIVER,BURMA,16.769211,96.158739,CBI,18000,9
B24,,USA,,,,0,,,5000,2.5,,,,0,3/6/1943,145981,GAYA,24.74444,INDIA,84.951111,PAGODA POINT L/G,BURMA,15.2,97.76666667,CBI,5000,2.5
B24,,USA,,,,0,,,15500,7.75,,,,0,3/8/1943,146349,PANDAVESWAR,23.646067,INDIA,87.347661,BASSEIN,BURMA,16.766667,94.716667,CBI,15500,7.75
B25,,USA,,,,0,,,7200,3.6,,,,0,3/8/1943,146351,CHAKULIA,22.466803,INDIA,86.7107,MYITNGE AA POSITION,BURMA,21.85,96.06666667,CBI,7200,3.6
B24,,USA,,,,0,,,20400,10.2,,,,0,3/13/1943,147112,GAYA,24.74444,INDIA,84.951111,PAZUNDAUNG BRIDGE,BURMA,16.849926,96.209541,CBI,20400,10.2
B24,,USA,,,,0,,,12000,6,,,,0,3/14/1943,147126,BISHINUPUR,23.08,INDIA,87.32,MOULMEIN,BURMA,16.491389,97.625556,CBI,12000,6
B24,,USA,,,,0,,,27000,13.5,,,,0,3/16/1943,147160,PANDAVESWAR,23.646067,INDIA,87.347661,PAZUNDAUNG BRIDGE,BURMA,16.849926,96.209541,CBI,27000,13.5
B25,,USA,,,,0,,,23000,11.5,,,,0,3/17/1943,147174,ONDAL (CAMP MOIRE),23.593889,INDIA,87.224444,MYITNGE BRIDGE,BURMA,21.876687,95.996137,CBI,23000,11.5
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,6/21/1944,147341,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,VENTIMIGLIA M/Y,GREECE,43.78,7.6,MTO,,126.5
B24,,USA,,,,0,,,76500,38.25,,,,0,3/18/1943,147544,BISHINUPUR,23.08,INDIA,87.32,PAZUNDAUNG BRIDGE,BURMA,16.849926,96.209541,CBI,76500,38.25
B25,,USA,,,,0,,,12600,6.3,,,,0,3/18/1943,147546,ONDAL (CAMP MOIRE),23.593889,INDIA,87.224444,MYITNGE AA POSITION,BURMA,21.85,96.06666667,CBI,12600,6.3
B25,,USA,,,,0,,,20000,10,,,,0,3/20/1943,147598,CHAKULIA,22.466803,INDIA,86.7107,MYITNGE BRIDGE,BURMA,21.876687,95.996137,CBI,20000,10
B24,,USA,,,,0,,,80000,40,,,,0,3/21/1943,147938,BISHINUPUR,23.08,INDIA,87.32,GOKTEIK VIADUCT,BURMA,22.343056,96.859722,CBI,80000,40
B24,,USA,,,,0,,,36000,18,,,,0,3/21/1943,147939,PANDAVESWAR,23.646067,INDIA,87.347661,MYITNGE BRIDGE,BURMA,21.876687,95.996137,CBI,36000,18
B25,85,USA,,,,0,130,300 LB GP (GP-31),,19.5,,,,0,3/22/1943,147941,EL ASSA,32.827131,LIBYA,11.621143,BOMBING OF ROADWAY TZ 5812 TZ 5813,TUNISIA,33.63,10.33,MTO,,19.5
B25,,USA,,,,0,,,24000,12,,,,0,3/22/1943,148310,ONDAL (CAMP MOIRE),23.593889,INDIA,87.224444,GOKTEIK VIADUCT,BURMA,22.343056,96.859722,CBI,24000,12
B25,,USA,,,,0,,,18800,9.4,,,,0,3/22/1943,148311,CHAKULIA,22.466803,INDIA,86.7107,GOKTEIK VIADUCT,BURMA,22.343056,96.859722,CBI,18800,9.4
B25,,USA,,,,0,,,16900,8.45,,,,0,3/23/1943,148390,ONDAL (CAMP MOIRE),23.593889,INDIA,87.224444,THAZI,BURMA,20.85,96.05,CBI,16900,8.45
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,1/3/1945,148548,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,SALCANO RR BRIDGE,,45.93,13.62,,,157.87
B25,100,USA,,,,0,0,300 LB GP (GP-31),,0,,,,0,3/24/1943,148702,EL ASSA,32.827131,LIBYA,11.621143,ZARAT TZ 5811 AND 5812,TUNISIA,33.67,10.3,MTO,,0
B24,,USA,,,,0,,,30000,15,,,,0,3/24/1943,148746,BISHINUPUR,23.08,INDIA,87.32,MYITNGE BRIDGE,BURMA,21.876687,95.996137,CBI,30000,15
B25,,USA,,,,0,,,14000,7,,,,0,3/24/1943,148748,ONDAL (CAMP MOIRE),23.593889,INDIA,87.224444,MEIKTILA,BURMA,20.91666667,95.83333333,CBI,14000,7
B17,,USA,,,,0,,,4000,2,,,,0,3/24/1943,148749,PANDAVESWAR,23.646067,INDIA,87.347661,AVA BRIDGE,BURMA,21.86666667,96,CBI,4000,2
B25,100,USA,,,,0,153,250 LB GP (GP-M57),,19.125,8,100 LB INCENDIARY,,0.4,3/25/1943,148753,EL ASSA,32.827131,LIBYA,11.621143,DJEBEL TEBAGA,TUNISIA,33.75,9.33,MTO,,19.525
B25,100,USA,,,,0,104,300 LB GP (GP-31),,15.6,,,,0,3/25/1943,148754,EL ASSA,32.827131,LIBYA,11.621143,GROMBALIA,TUNISIA,36.62,10.6,MTO,,15.6
B24,,USA,,,,0,24,1000 LB GP (GP-M44/M65),24000,12,,,,0,3/26/1943,148791,PANDAVESWAR,23.646067,INDIA,87.347661,RANGOON RIVER,BURMA,16.769211,96.158739,CBI,24000,12
B25,105,USA,,,,0,16,300 LB GP (GP-31),,2.4,,,,0,3/26/1943,148792,EL ASSA,32.827131,LIBYA,11.621143,EL HAMMA,TUNISIA,33.88,9.8,MTO,,2.4
B25,80,USA,,,,0,,250 LB GP (GP-M57),,5,,,,0,3/26/1943,148798,EL ASSA,32.827131,LIBYA,11.621143,MARETH,TUNISIA,33.63,10.17,MTO,,5
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,6/22/1944,148841,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,VADO LIGURE O/R,,44.27,8.47,,,97.2
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,1/4/1945,148958,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,LATISANA RR BRIDGE,,45.77,13.02,,,152.25
B24,,USA,,,,0,,,24000,12,,,,0,3/26/1943,149034,BISHINUPUR,23.08,INDIA,87.32,MINGALADON,BURMA,16.907305,96.133222,CBI,24000,12
B24,,USA,,,,0,20,1000 LB GP (GP-M44/M65),20000,10,,,,0,3/27/1943,149035,BISHINUPUR,23.08,INDIA,87.32,RANGOON RIVER,BURMA,16.769211,96.158739,CBI,20000,10
B24,,USA,,,,0,24,500 LB GP (GP-M43/M64),12000,6,,,,0,3/29/1943,149089,BISHINUPUR,23.08,INDIA,87.32,TAVOY,BURMA,14.06666667,98.2,CBI,12000,6
B25,,USA,,,,0,,,14400,7.2,,,,0,3/29/1943,149428,CHAKULIA,22.466803,INDIA,86.7107,YWATAUNG,BURMA,19.38333333,95.18333333,CBI,14400,7.2
B25,,USA,,,,0,,,21300,10.65,,,,0,3/30/1943,149474,ONDAL (CAMP MOIRE),23.593889,INDIA,87.224444,MAYMYO,BURMA,22.03333333,96.46666667,CBI,21300,10.65
B25,,USA,,,,0,,,12000,6,,,,0,3/30/1943,149475,CHAKULIA,22.466803,INDIA,86.7107,MAYMYO,BURMA,22.03333333,96.46666667,CBI,12000,6
